num_http,num_get,num_post,num_request_to_malware,other_format_inbetween,fake_format,exe_referer,exe_post,url_entropy,path_num,path_length,path_entropy,param_num,param_length,param_entropy,exe_entropy,exe_functions,exe_virustotal,dns_entropy,dns_availability,dns_email_entropy,dns_alexa,dns_blacklist,results
22,18,4,16,1,0,0,0,0.737727564,1,9,0.368462853,2,239,1.104349196,7.211719096,0,56,0.438361332,1,0,0,0,1
30,18,12,22,1,0,0,0,0.34375,1,7,0.315205069,0,0,0,6.868699722,0,56,0.447227441,0,0,0,0,1
26,22,4,24,1,0,0,0,0.733989452,1,9,0.368462853,1,230,0.728734488,-1,-1,55,0.42076141,0,0,0,0,1
2,2,0,2,1,0,0,0,0.432665023,2,8,0.306119676,0,0,0,6.218425695,1,54,0.306163976,0,0.442110837,0,0,1
12,12,0,12,1,0,0,0,0.743498114,1,9,0.368462853,2,239,1.107817717,-1,-1,54,0.433919304,1,0,0,0,1
14,14,0,13,1,0,0,0,0.735256964,1,9,0.368462853,2,232,1.016509307,-1,-1,54,0.465685076,1,0,0,0,1
12,12,0,10,1,0,0,0,0.737237154,1,9,0.368462853,2,236,1.019497593,-1,-1,54,0.484142568,0,0.446558678,0,0,1
12,12,0,11,1,0,0,0,0.734047763,1,9,0.368462853,2,232,1.015225284,-1,-1,54,0.433919304,0,0,0,0,1
12,12,0,11,1,0,0,0,0.739540662,1,9,0.368462853,2,232,1.022833065,-1,-1,54,0.433919304,0,0,0,0,1
14,14,0,10,1,0,0,0,0.734626223,1,9,0.368462853,2,240,1.069189632,-1,-1,53,0.444220369,0,0.446558678,0,0,1
32,16,16,28,1,0,0,0,0.330804922,1,9,0.302422748,0,0,0,6.319069744,0,49,0.48192357,0,0,1,1,1
50,26,24,46,1,0,0,0,0.330804922,1,9,0.302422748,0,0,0,6.360206814,0,55,0.454605276,0,0,1,1,1
48,28,20,47,1,0,0,0,0.52008809,1,10,0.365241016,1,22,0.480668871,7.904404217,5,45,0.480529089,1,0,0,0,1
16,16,0,11,0,0,0,0,0.502979111,2,3.5,0.175459677,1,34,0.228162566,7.566406908,5,50,0.438361332,0,0,1,1,1
24,22,2,24,1,0,0,0,0.523737269,1,14,0.422347914,1,14,0.433464989,7.924434914,5,43,0.473117702,1,0,0,0,1
48,46,2,39,1,0,0,0,0.677590988,1,0,0,2,118,0.914117391,7.866286644,0,50,0.519061582,0,0,0,1,1
14,14,0,11,1,0,0,0,0.422340875,4,5.5,0.159152461,0,0,0,6.615270792,0,49,0.496927226,0,0,0,0,1
12,10,2,12,0,0,0,0,0.575200072,1,8,0.34375,8,70,3.003651757,7.008825178,1,55,0.426086874,1,0,0,0,1
44,44,0,37,1,0,0,0,0.46299702,2,3.5,0.175459677,1,34,0.206503511,7.723031139,5,51,0.385620316,0,0,1,1,1
52,52,0,50,1,0,0,0,0.606468921,11,6.363636364,0.269535939,2,2.454545455,0.069827984,7.27831284,2,22,0.444441644,0,0.459413859,0,0,1
20,18,2,20,1,0,0,0,0.517192161,2,7.5,0.324958251,2,4.5,0.238870508,7.600814476,5,52,0.431852795,0,0,0,0,1
70,60,2,70,1,0,0,0,0.544356522,1,11,0.386974409,1,20,0.502741016,7.883102237,2,54,0.462230735,1,0,0,0,1
72,62,2,72,1,0,0,0,0.519899923,1,11,0.386974409,1,16,0.453125,7.883102237,2,54,0.462230735,1,0,0,0,1
62,54,4,62,1,0,0,0,0.479370316,1,5,0.240241012,1,17,0.437403439,6.566400083,0,53,0.407630499,1,0,0,0,1
608,608,0,429,1,0,0,0,0.586750447,1,12,0.406453649,8,69,2.933067341,7.838981066,1,54,0.404862641,0,0,0,0,1
32,32,0,25,1,0,0,0,0.486712179,2,3.5,0.175459677,1,34,0.216485487,7.762701822,5,52,0.385620316,0,0,1,1,1
44,44,0,36,1,0,0,0,0.451777374,2,3.5,0.175459677,1,34,0.200402158,7.736421313,5,52,0.386633634,0,0,0,0,1
42,34,8,39,1,0,0,0,0.404862641,1,12,0.385620316,0,0,0,6.454300497,2,52,0.424018409,1,0,0,0,1
496,40,456,295,1,0,0,0,0.368462853,1,8,0.34375,0,0,0,6.573421739,7,54,0.415607849,0,0.473594371,0,0,1
398,384,14,362,1,0,0,0,0.523153748,1,5,0.290241016,1,22,0.484958008,6.705193442,1,50,0.425498659,1,0,0,0,1
18,18,0,17,1,0,0,0,0.640614263,1,48,0.635620316,0,0,0,7.884737607,3,56,0.437674729,0,0.446558678,0,0,1
10,10,0,7,0,0,0,0,0.626558709,1,48,0.621271943,0,0,0,6.611645417,7,54,0.452741016,0,0,0,0,1
10,2,8,8,1,0,0,0,0.340685076,1,6,0.281453649,1,1,0,7.515329443,0,53,0.43740342,0,0.429992038,0,0,1
10,10,0,9,1,0,0,0,0.733111924,1,9,0.368462853,2,239,1.037808105,7.264768768,0,51,0.418776134,0,0.473594371,0,0,1
8,8,0,8,1,0,0,0,0.562669193,6,11.16666667,0.246562521,0,0,0,5.45424514,3,55,0.490241016,0,0,0,0,1
14,14,0,14,1,0,0,0,0.536699276,3,11.66666667,0.360705993,0,0,0,5.45424514,3,55,0.446558678,0,0,0,0,1
10,10,0,10,1,0,0,0,0.552781302,5,14.4,0.2374431,0,0,0,5.992781599,1,51,0.440321428,0,0,0,0,1
12,12,0,11,1,0,0,0,0.518575016,2,18,0.397772564,0,0,0,4.859729258,6,51,0.451796187,0,0,0,0,1
12,12,0,12,1,0,0,0,0.521482624,2,16.5,0.380604317,0,0,0,4.815137436,7,21,0.451796187,0,0,0,0,1
10,10,0,10,1,0,0,0,0.741563791,1,9,0.368462853,2,239,1.047862752,5.150725904,0,46,0.484142568,0,0,0,0,1
12,12,0,12,1,0,0,0,0.534662788,6,14.16666667,0.24564049,0,0,0,7.077511797,3,48,0.447077199,0,0,0,0,1
10,10,0,10,1,0,0,0,0.732868924,1,9,0.368462853,2,235,1.038732445,5.431918076,0,49,0.477883508,0,0.446558678,0,0,1
6,6,0,6,1,0,0,0,0.735185732,1,9,0.368462853,2,241,1.093612597,5.456960003,0,54,0.498153502,0,0,1,1,1
8,8,0,8,1,0,0,0,0.733960101,1,9,0.368462853,2,239,1.038895578,5.4311131,0,49,0.473737269,0,0.446558678,0,0,1
14,14,0,14,1,0,0,0,0.302422748,1,8,0.269454882,0,0,0,7.667747745,1,48,0.332653274,1,0,0,0,1
14,14,0,14,1,0,0,0,0.302422748,1,8,0.269454882,0,0,0,7.667747745,1,48,0.332653274,1,0,0,0,1
44,18,26,40,1,0,0,0,0.526345584,1,13,0.397604111,1,18,0.446553912,7.724347483,9,51,0.412018528,1,0,0,0,1
18,18,0,12,1,0,0,0,0.385631872,1,12,0.364786982,0,0,0,5.587436647,3,47,0.398590237,0,0,0,0,1
24,24,0,23,1,0,0,0,0.385756082,2,8,0.306129285,0,0,0,7.572421645,5,49,0.404490774,0,0,1,0,1
72,68,4,63,1,0,0,0,0.516617989,1,11,0.386974409,1,13,0.404862641,7.79475745,5,51,0.449308182,1,0,0,0,1
22,22,0,22,1,0,0,0,0.396240631,1,8,0.375,0,0,0,4.378858637,0,46,0.485855276,0,0.469158719,1,0,1
22,22,0,19,0,0,0,0,0.46172668,1,0,0,1,32,0.439905943,7.39345868,0,50,0.332653274,0,0.415403936,0,0,1
42,40,2,42,1,0,0,0,0.410791649,7,3.714285714,0.195034431,0,0,0,6.927586185,1,55,0.481521086,0,0.446553912,0,0,1
44,44,0,37,1,0,0,0,0.480548062,1,0,0,1,32,0.459903661,7.346450914,0,52,0.332653274,0,0.404862641,0,0,1
12,12,0,9,1,0,0,0,0.415403936,3,4,0.130080339,0,0,0,7.087389685,8,50,0.527520947,0,0,0,0,1
26,26,0,16,1,0,0,0,0.491517245,1,8,0.3125,1,9,0.368462853,6.29533863,3,47,0.377756903,0,0.473594371,0,0,1
114,50,64,114,1,0,0,0,0.52671844,4,10.75,0.349479666,0,0,0,6.983653146,6,49,0.432665023,0,0.473594371,0,0,1
34,34,0,19,1,0,0,0,0.708413693,5,6.2,0.282837343,4,71.2,0.467814817,5.354793246,0,47,0.477741016,0,0.446558678,1,0,1
10,10,0,10,1,0,0,0,0.742548559,1,9,0.368462853,2,240,1.074286501,6.683509301,0,53,0.422697557,0,0.486707595,0,0,1
26,26,0,26,1,0,0,0,0.409701686,1,5,0.240241012,1,4,0.25,7.272785019,0,52,0.415272415,0,0.574898274,0,0,1
18,18,0,18,1,0,0,0,0.409701686,1,5,0.240241012,1,4,0.25,7.642841755,0,52,0.465775586,0,0.561547584,0,0,1
8,8,0,8,1,0,0,0,0.735425798,1,9,0.368462853,2,239,1.038683046,5.209538344,0,53,0.468541066,0,0.446558678,0,0,1
18,18,0,14,1,0,0,0,0.738316951,1,9,0.368462853,2,240,1.071505243,6.278872699,0,55,0.456719565,0,0.446558678,0,0,1
58,58,0,33,1,0,0,0,0.735702306,1,9,0.368462853,2,241,1.091236862,7.796014999,5,51,0.460522969,1,0,0,0,1
60,60,0,34,1,0,0,0,0.736485607,1,9,0.368462853,2,239,1.040899446,5.540075256,4,54,0.435585526,0,0,0,0,1
32,30,2,20,1,0,0,0,0.465201456,1,8,0.3125,1,9,0.368462853,7.155424898,0,53,0.35692357,0,0.446558678,0,0,1
10,10,0,8,1,0,0,0,0.571575401,3,15,0.354825216,5,20.33333333,0.492416184,6.10569725,0,55,0.366401102,0,0.453125,0,0,1
20,12,8,19,1,0,0,0,0.507532764,2,12.5,0.375381993,0,0,0,7.487526859,1,53,0.456719565,0,0.520429801,0,0,1
18,18,0,18,1,0,0,0,0.5058905,3,14.33333333,0.354701058,0,0,0,6.713285206,11,52,0.489515839,0,0.540402607,0,0,1
10,10,0,10,1,0,0,0,0.733132847,1,9,0.368462853,2,239,1.038829138,7.709524575,3,50,0.480513301,0,0.446558678,0,0,1
8,8,0,8,1,0,0,0,0.739656558,1,9,0.368462853,2,239,1.044959439,6.713285206,11,52,0.467030433,0,0.446558678,0,0,1
10,10,0,10,1,0,0,0,0.739596186,1,9,0.368462853,2,241,1.095007752,7.263979309,0,50,0.477741016,1,0,0,0,1
16,16,0,16,1,0,0,0,0.527308641,2,18,0.391229999,0,0,0,5.430141536,4,50,0.440241016,0,0.547729436,0,0,1
14,14,0,14,1,0,0,0,0.518796872,3,16.33333333,0.335901859,0,0,0,5.430141536,4,50,0.453125,0,0.541706396,0,0,1
14,14,0,14,1,0,0,0,0.552749339,3,23.33333333,0.37795787,0,0,0,6.675137799,10,50,0.431852795,0,0.540402607,0,0,1
20,12,8,19,1,0,0,0,0.531732914,2,18,0.425243699,0,0,0,7.487526859,1,53,0.479573965,0,0.52444516,0,0,1
16,16,0,16,1,0,0,0,0.478488724,2,10.5,0.377041585,0,0,0,5.150199414,3,50,0.447077199,0,0.538394927,0,0,1
14,10,4,13,1,0,0,0,0.520248457,3,10,0.342837171,0,0,0,6.85176342,2,54,0.4375,0,0,0,0,1
14,10,4,13,1,0,0,0,0.440205054,2,6,0.295580183,0,0,0,6.837940769,1,53,0.453125,0,0,0,0,1
14,10,4,13,1,0,0,0,0.477741016,2,9,0.366995508,0,0,0,6.837940769,1,53,0.453125,0,0,0,0,1
18,10,8,17,1,0,0,0,0.546448626,6,9.5,0.262625027,0,0,0,7.483353559,3,54,0.460442801,0,0,0,0,1
18,10,8,17,1,0,0,0,0.496271943,2,11,0.354268491,0,0,0,7.483353559,3,54,0.477883508,0,0,0,0,1
18,10,8,17,1,0,0,0,0.538891591,3,16,0.34591123,0,0,0,7.483353559,3,54,0.469158719,0,0,0,0,1
18,10,8,17,1,0,0,0,0.404490774,2,6,0.259865898,0,0,0,7.483353559,3,54,0.443304922,0,0,0,0,1
12,12,0,12,1,0,0,0,0.477741016,2,9,0.366995508,0,0,0,7.01314737,4,49,0.477883508,0,0,0,0,1
18,14,4,16,1,0,0,0,0.511027614,2,12.5,0.363805539,0,0,0,7.579194786,0,53,0.452043561,0,0,0,0,1
20,12,8,19,1,0,0,0,0.561665252,6,11.33333333,0.254854317,0,0,0,6.926632022,1,51,0.49738722,0,0,0,0,1
138,138,0,103,0,0,0,0,0.494280919,1,0,0,1,32,0.474494822,7.387083438,1,49,0.359142573,0,0,0,0,1
34,34,0,29,1,0,0,0,0.46126456,1,6,0.281453649,1,9,0.330200526,7.425705076,0,49,0.40625,0,0,0,0,1
60,58,2,54,0,0,0,0,0.46570632,2,9.5,0.350746829,0,0,0,7.208918754,1,54,0.4375,0,0,0,0,1
50,48,2,43,1,0,0,0,0.415403936,3,4,0.130080339,0,0,0,6.689469863,2,48,0.48192357,0,0,0,0,1
148,140,8,137,1,0,0,0,0.652618881,1,76,0.648541381,0,0,0,7.930246514,2,48,0.46126456,1,0,0,0,1
52,48,4,52,1,0,0,0,0.355668867,1,10,0.330804922,0,0,0,6.359074833,2,56,0.462852441,0,0.446558678,0,0,1
28,24,4,19,0,0,0,0,0.46570632,2,9.5,0.350746829,0,0,0,-1,-1,56,0.4375,0,0,0,0,1
48,44,4,48,1,0,0,0,0.5063713,1,12,0.427286982,1,17,0.319756381,7.835034083,5,47,0.537519142,1,0,0,0,1
212,204,8,185,1,0,0,0,0.68114971,1,9,0.330200526,3,108,1.324626112,6.767728262,1,51,0.415607849,0,0,0,0,1
24,22,2,22,1,0,0,0,0.660971556,1,76,0.657003958,0,0,0,-1,-1,54,0.485255639,1,0,0,0,1
86,76,10,55,1,0,0,0,0.426279104,5,4.6,0.129209188,0,0,0,5.930513315,2,48,0.461090237,0,0.446558678,0,0,1
154,144,10,90,1,0,0,0,0.413198413,6,4,0.117580339,0,0,0,6.225902183,1,49,0.462230735,0,0.446558678,0,0,1
72,70,2,71,1,0,0,0,0.476707595,3,7.333333333,0.335467129,0,0,0,6.789851466,2,51,0.485022464,0,0.455027999,0,0,1
16,16,0,15,1,0,0,0,0.710001569,1,9,0.330200526,4,121,1.75375593,7.624044996,1,53,0.415403936,0,0,0,0,1
22,20,2,17,1,0,0,0,0.40929535,5,4.4,0.115629662,0,0,0,6.542136671,1,54,0.465201456,1,0,0,0,1
26,24,2,26,1,0,0,0,0.683494768,1,76,0.679823536,0,0,0,3.62152656,3,54,0.428952942,1,0,0,0,1
114,114,0,83,1,0,0,0,0.698775118,1,9,0.330200526,3,108,1.3034221,6.826169117,2,56,0.378396143,0,0,0,0,1
96,96,0,85,1,0,0,0,0.67773879,1,9,0.330200526,3,111,1.357282028,7.049382617,0,57,0.378373342,0,0,0,0,1
96,96,0,85,1,0,0,0,0.67773879,1,9,0.330200526,3,111,1.357282028,7.049382617,0,57,0.378373342,0,0,0,0,1
28,26,2,23,1,0,0,0,0.374261005,6,4,0.090456276,0,0,0,6.719750635,4,53,0.4938993,0,0,0,0,1
60,60,0,60,0,0,0,0,0.46126456,1,16,0.447227441,0,0,0,6.7481061,14,49,0.415607849,0,0,0,0,1
164,162,2,86,0,0,0,0,0.460442801,1,17,0.446558678,0,0,0,6.830935585,2,58,0.415607849,0,0,0,0,1
36,36,0,35,1,0,0,0,0.697061702,4,7.75,0.325003877,4,31,0.431394796,6.776246862,1,56,0.452043561,0,0,0,0,1
18,10,8,17,1,0,0,0,0.55173872,2,15,0.408474306,0,0,0,6.928564911,1,53,0.506707595,0,0,0,0,1
16,10,6,15,1,0,0,0,0.520286873,2,12.5,0.36975792,0,0,0,6.901101111,0,49,0.473990576,0,0,0,0,1
18,10,8,17,1,0,0,0,0.496125205,2,10.5,0.368734229,0,0,0,6.928564911,1,53,0.501016487,0,0,0,0,1
18,10,8,17,1,0,0,0,0.55932797,3,20.66666667,0.370714504,0,0,0,6.901101111,0,49,0.513822132,0,0,0,0,1
22,22,0,22,1,0,0,0,0.413563619,1,32,0.401233543,0,0,0,6.250047042,8,56,0.359142573,0,0.442110837,0,0,1
20,20,0,20,1,0,0,0,0.42472087,1,32,0.412739464,0,0,0,6.250047042,8,56,0.359142573,1,0,0,0,1
26,26,0,24,1,0,0,0,0.483750462,1,32,0.47361372,0,0,0,6.98805417,3,55,0.359142573,1,0,0,0,1
14,6,8,14,1,0,0,0,0.588361332,1,8,0.34375,1,20,0.515241016,7.191895999,8,53,0.448022969,0,0.473594371,1,0,1
20,20,0,20,1,0,0,0,0.480891039,1,32,0.470664941,0,0,0,6.822637239,2,53,0.339911804,1,0,0,0,1
106,106,0,102,1,0,0,0,0.375,2,7,0.235729175,0,0,0,6.58170012,7,1,0.332653274,0,0,0,0,1
16,16,0,14,1,0,0,0,0.733836,1,9,0.368462853,2,230,1.088125537,7.724660764,0,50,0.455311209,0,0,0,0,1
60,60,0,57,1,0,0,0,0.407603515,2,8.5,0.298229175,0,0,0,6.58170012,7,1,0.344179284,0,0,0,0,1
12,12,0,11,1,0,0,0,0.732670594,1,9,0.368462853,2,229,1.08723416,7.783204503,3,54,0.48192357,0,0,0,0,1
26,26,0,24,1,0,0,0,0.485607374,1,32,0.475528661,0,0,0,6.672448097,6,55,0.351884043,0,0,0,0,1
22,14,8,21,1,0,0,0,0.530543839,5,9.6,0.246002082,0,0,0,7.121068305,1,55,0.466519868,0,0,0,0,1
60,60,0,56,1,0,0,0,0.407603515,2,8.5,0.298229175,0,0,0,6.58170012,7,1,0.344179284,0,0,0,0,1
18,16,2,16,1,0,0,0,0.730638682,1,9,0.368462853,2,229,1.055269276,6.877403012,6,49,0.485855276,0,0,0,0,1
54,54,0,51,1,0,0,0,0.407603515,2,8.5,0.298229175,0,0,0,6.58170012,7,1,0.344179284,0,0,0,0,1
12,12,0,11,1,0,0,0,0.728211225,1,9,0.368462853,2,229,1.056636079,7.723356091,1,52,0.485855276,0,0,0,0,1
60,60,0,42,1,0,0,0,0.407603515,2,8.5,0.298229175,0,0,0,6.58170012,7,1,0.344179284,0,0,0,0,1
50,42,8,50,1,0,0,0,0.377756903,2,5,0.265241014,0,0,0,7.095953325,5,51,0.407991675,0,0.582128972,0,0,1
86,84,0,86,1,0,0,0,0.684233789,1,72,0.68050337,0,0,0,7.345213243,0,58,0.465685076,1,0,0,0,1
88,86,0,83,1,0,0,0,0.649080831,1,72,0.64486218,0,0,0,7.345213243,0,58,0.465685076,1,0,0,0,1
86,84,0,86,1,0,0,0,0.68765845,1,72,0.683975592,0,0,0,7.345213243,0,58,0.465685076,1,0,0,0,1
52,50,2,52,1,0,0,0,0.516412529,1,12,0.427286982,1,17,0.338066857,7.845313234,5,49,0.58523509,0,0.421694665,0,0,1
60,52,8,37,1,0,0,0,0.317076026,4,3.25,0.052671103,0,0,0,6.79389407,5,50,0.530482033,0,0,0,0,1
56,50,6,52,1,0,0,0,0.705853044,1,9,0.368462853,4,121,1.773470007,6.846300939,9,55,0.415403936,0,0,1,1,1
38,36,2,38,1,0,0,0,0.521433144,3,9.333333333,0.359553457,0,0,0,6.979111692,2,51,0.452109322,1,0,0,0,1
34,34,0,32,1,0,0,0,0.665646884,1,72,0.661658312,0,0,0,6.62377901,6,50,0.486021493,0,0,0,0,1
42,24,18,28,1,0,0,0,0.377756903,2,5,0.265241014,0,0,0,6.788883783,5,52,0.432428963,0,0,0,0,1
30,30,0,29,1,0,0,0,0.659807994,1,72,0.65573833,0,0,0,6.62377901,6,50,0.502962313,0,0.446558678,0,0,1
36,36,0,23,1,0,0,0,0.46126456,1,6,0.281453649,1,9,0.368462853,6.835956489,1,55,0.422697557,0,0.446558678,1,1,1
28,28,0,24,1,0,0,0,0.407488131,5,4.4,0.119518551,0,0,0,6.658465417,0,50,0.466519868,0,0,0,0,1
24,24,0,21,1,0,0,0,0.6726672,1,72,0.668776134,0,0,0,6.772962871,5,53,0.476884034,0,0.446558678,0,0,1
178,172,6,135,1,0,0,0,0.46126456,1,6,0.281453649,1,9,0.368462853,6.020657026,1,56,0.465685076,0,0.446558678,0,0,1
14,14,0,13,1,0,0,0,0.66912334,1,64,0.66501997,0,0,0,6.690386418,4,53,0.491965972,0,0,1,1,1
74,72,2,74,1,0,0,0,0.530027999,1,12,0.427286982,1,16,0.359375,6.941412879,1,58,0.56367314,0,0.521058198,1,0,1
6,6,0,6,1,0,0,0,0.491517245,1,8,0.34375,1,9,0.396240631,6.775736782,1,55,0.460522969,0,0,0,0,1
68,62,6,54,1,0,0,0,0.496226969,1,6,0.323120316,1,9,0.368462853,6.020657026,1,57,0.409701686,0,0,0,0,1
56,46,10,31,1,0,0,0,0.40240637,6,4,0.103507656,0,0,0,5.764625638,1,55,0.47254931,0,0.446558678,0,0,1
24,24,0,19,1,0,0,0,0.584849474,3,18,0.406197948,5,20.33333333,0.515784465,-1,-1,56,0.378373342,0,0.453125,0,0,1
16,14,0,11,1,0,0,0,0.352822476,3,4,0.090456276,0,0,0,7.746630797,4,54,0.530376285,0,0,0,0,1
46,44,2,46,1,0,0,0,0.665277187,1,64,0.66111372,0,0,0,6.106261565,3,46,0.485022464,0,0,0,0,1
8,8,0,8,1,0,0,0,0.733454381,1,9,0.368462853,2,229,1.085428129,6.385063951,5,45,0.427286982,0,0,0,0,1
8,8,0,7,1,0,0,0,0.727578419,1,9,0.368462853,2,227,1.027660948,6.385063951,5,45,0.440205054,0,0,0,0,1
18,14,4,16,1,0,0,0,0.735736896,1,9,0.368462853,2,239,1.040104812,7.069186919,5,53,0.467446539,0,0.446558678,0,0,1
20,12,8,19,1,0,0,0,0.566144182,5,16.6,0.26062011,0,0,0,7.065905963,1,57,0.458925681,0,0,0,0,1
12,12,0,11,1,0,0,0,0.732636297,1,9,0.368462853,2,230,1.088195711,7.865676757,0,52,0.409701686,0,0,0,0,1
278,190,88,157,1,0,0,0,0.481770422,2,16.5,0.236289941,0,0,0,6.766843737,0,55,0.539490747,0,0,0,0,1
22,22,0,20,1,0,0,0,0.732951699,1,9,0.368462853,2,227,1.034971782,6.73646383,2,51,0.432665023,0,0,0,0,1
12,12,0,11,1,0,0,0,0.732486248,1,9,0.368462853,2,230,1.083968689,6.696513672,8,51,0.432428963,0,0,0,0,1
18,14,4,16,1,0,0,0,0.736779799,1,9,0.368462853,2,240,1.070299637,7.049449156,3,50,0.489945427,0,0.446558678,0,0,1
22,22,0,22,1,0,0,0,0.502741016,1,9,0.340685076,1,9,0.368462853,6.618145454,2,54,0.489358289,1,0,0,0,1
12,12,0,11,1,0,0,0,0.730949753,1,9,0.368462853,2,229,1.085511458,7.649237325,3,53,0.448120316,0,0,0,0,1
12,12,0,11,1,0,0,0,0.733364816,1,9,0.368462853,2,227,1.034618662,6.55449614,6,49,0.440205054,0,0,0,0,1
62,62,0,60,1,0,0,0,0.732197163,1,9,0.368462853,2,229,1.061827171,6.555786924,5,52,0.427286982,0,0,0,0,1
12,12,0,11,1,0,0,0,0.735518548,1,9,0.368462853,2,229,1.063983911,6.868474073,5,52,0.490241016,0,0,0,0,1
12,12,0,12,1,0,0,0,0.73008987,1,9,0.368462853,2,228,1.060266369,-1,-1,51,0.431852795,0,0,0,0,1
